1, 1, 1, 1, 1, 1, 1, 1, 0.999, 1, 0.997, 0.998, 0.984, 0.973, 0.913, 0.787, 0.501, 0.274, 0.162, 0.088, 0.061, 0.036, 0.027, 0.003, 0.001
1, 1, 1, 1, 1, 1, 1, 1, 0.999, 0.997, 0.997, 0.988, 0.975, 0.919, 0.812, 0.566, 0.256, 0.14, 0.083, 0.036, 0.022, 0.013, 0.002, 0.003, 0.001
1, 1, 1, 0.999, 0.999, 0.999, 0.999, 0.999, 1, 0.997, 0.991, 0.983, 0.934, 0.849, 0.616, 0.273, 0.12, 0.054, 0.017, 0.013, 0.005, 0.004, 0.001, 0, 0
0.998, 0.999, 0.999, 0.999, 0.997, 0.998, 0.998, 0.996, 0.993, 0.992, 0.958, 0.939, 0.851, 0.68, 0.36, 0.129, 0.051, 0.017, 0.009, 0, 0.001, 0, 0, 0, 0
0.992, 0.994, 0.993, 0.989, 0.99, 0.987, 0.989, 0.984, 0.975, 0.963, 0.926, 0.87, 0.703, 0.44, 0.139, 0.033, 0.009, 0.005, 0.004, 0, 0, 0, 0, 0, 0
0.974, 0.966, 0.951, 0.95, 0.951, 0.938, 0.927, 0.9, 0.887, 0.843, 0.773, 0.679, 0.418, 0.133, 0.048, 0.017, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.48, 0.476, 0.428, 0.416, 0.39, 0.336, 0.364, 0.337, 0.275, 0.266, 0.197, 0.142, 0.06, 0.014, 0.003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0.001, 0.006, 0.008, 0.01, 0.025, 0.044, 0.072, 0.113, 0.165, 0.242, 0.552, 0.618, 0.685, 0.713, 0.756, 0.755, 0.782, 0.765, 0.796, 0.793, 0.809, 0.786, 0.816
0.011, 0.012, 0.03, 0.061, 0.108, 0.153, 0.248, 0.338, 0.462, 0.581, 0.718, 0.852, 0.994, 0.998, 1, 1, 1, 1, 1, 1, 0.999, 1, 1, 0.999, 1
0.051, 0.096, 0.155, 0.214, 0.298, 0.451, 0.554, 0.686, 0.77, 0.877, 0.939, 0.994, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
0.193, 0.27, 0.33, 0.488, 0.598, 0.67, 0.809, 0.88, 0.924, 0.963, 0.993, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
0.39, 0.514, 0.642, 0.715, 0.811, 0.885, 0.94, 0.952, 0.989, 0.997, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
0.646, 0.71, 0.819, 0.883, 0.927, 0.966, 0.975, 0.99, 0.995, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.999
0.798, 0.888, 0.931, 0.97, 0.977, 0.993, 0.998, 0.999, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998, 0.996
0.917, 0.957, 0.981, 0.99, 0.997, 0.998, 0.999, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.999, 0.993, 0.988
0.975, 0.989, 0.992, 0.999, 0.998, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998, 0.998, 0.995, 0.988, 0.965
0.994, 0.996, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.999, 0.997, 0.973, 0.946, 0.934
0.998, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.999, 0.998, 0.993, 0.972, 0.936, 0.894, 0.854
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.999, 0.997, 0.994, 0.969, 0.927, 0.871, 0.815, 0.73
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.999, 1, 0.998, 0.995, 0.975, 0.915, 0.853, 0.78, 0.686, 0.619
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.997, 0.99, 0.973, 0.883, 0.804, 0.69, 0.632, 0.539, 0.412
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.999, 0.998, 0.997, 0.99, 0.982, 0.908, 0.767, 0.696, 0.556, 0.456, 0.34, 0.31
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998, 0.988, 0.974, 0.914, 0.756, 0.606, 0.502, 0.363, 0.283, 0.184, 0.146
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.999, 0.999, 0.995, 0.979, 0.919, 0.769, 0.572, 0.408, 0.348, 0.235, 0.154, 0.11, 0.054
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.999, 1, 0.999, 0.997, 0.98, 0.942, 0.782, 0.55, 0.38, 0.276, 0.175, 0.115, 0.077, 0.031, 0.021
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.999, 1, 0.994, 0.988, 0.946, 0.849, 0.58, 0.342, 0.224, 0.123, 0.077, 0.051, 0.02, 0.014, 0.005
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.999, 0.993, 0.986, 0.955, 0.863, 0.599, 0.309, 0.158, 0.11, 0.068, 0.024, 0.017, 0.008, 0.001, 0.002
1, 0.999, 1, 0.999, 1, 1, 1, 0.997, 0.998, 1, 0.994, 0.976, 0.967, 0.883, 0.68, 0.305, 0.165, 0.084, 0.046, 0.022, 0.007, 0.005, 0.002, 0.001, 0
